ROMANIAN	FRENCH	ITALIAN	SPANISH	PORTUGUESE	LATIN-CORRECT
-	-	-	-	ɐɡuɾɐpɐpiɐmeɪŋtu	aɡɔram
-	aɡʁɛʁ	-	aɣɾaɾjo	-	aːɡraːrɪʊm
-	-	-	-	ɐɡɹɛlɐ	aɡrɛllʊm
-	aɡʁɛst	aɡrɛste	aɣɾeste	ɐɡɹɛʃtɨ	aɡrɛstɛm
aɡrimensor	-	aɡrimensore	aɣɾimensoɾ	ɐɡɹimeɪŋsoɹ	aɡriːmeːnsoːrɛm
alabastru	albaːtʁ	alabastro	alaβastɾo	ɐlɐbaʃtɹʊ	alabastrʊm
-	alɛɡʁ	alleɡro	aleɣɾe	ɐlɛɡɹɨ	alakrɛm
-	alakʁite	alakrita	alakɾiðad	ɐlɐkɹidadɨ	alakrɪtaːtɛm
aɾipə	ob	lapatssa	-	abɐ	alapam
-	-	-	alaðo	-	aːlaːtʊm
-	alwɛt	allɔdola	alondɾa	-	alaʊdam
-	alɔz	aloza	-	-	alaʊsam
-	-	-	alβeɾo	ɑlveɪɾʊ	albaːrɪʊm
albʲ	-	-	-	-	albeːskɛrɛ
-	-	-	alβuxine	-	albuːɡɪnɛm
-	-	albume	alβumina	-	albuːmɛn
-	-	-	-	ɑlbuɾənʊ	albʊrnʊm
-	-	-	alθeðon	-	alkeːdɪnɛm
-	-	altʃe	alθe	ɑlsɨ	alkɛm
altʃon	alsjɔ̃	-	alθjon	-	alkyɔnɛm
-	-	alea	alea	-	aːlɛam
-	-	alɡore	-	ɑlɡoɹ	alɡoːrɛm
-	aljenasjɔ̃	alienatsione	aljenaθjon	ɐlienɐsɐ̃ʊ̃	alɪeːnaːtɪoːnɛm
-	-	-	aljenixeno	-	alɪeːnɪɡɛnʊm
-	aljene	alienare	enaxenaɾ	ɐʎiaɹ	alɪeːnaːrɛ
-	-	aliɛno	axeno	ɐʎeɪʊ	alɪeːnʊm
-	-	-	alɣjen	ɑlɡeɪŋ	alɪkwɛm
aj	aj	aʎo	axo	aʎʊ	aːlɪʊm
-	-	allakrimare	-	-	allakrɪmaːrɛ
alətra	-	-	-	-	allaːtraːrɛ
-	-	alitʃe	-	-	alleːk
ajepta	aleʃe	allettare	-	-	allɛktaːrɛ
aleɡatsje	aleɡasjɔ̃	alleɡatsione	aleɣaθjon	ɐlɨɡɐsɐ̃ʊ̃	alleːɡaːtɪoːnɛm
aleɡa	aleɡe	alleɡare	aleɣaɾ	ɐlɨɡaɹ	allɛɡɛrɛ
-	-	alleɡoridzzare	-	-	alleːɡɔriːzzaːrɛ
-	-	allevjare	aliβjaɾ	ɐliviaɹ	allɛwɪaːrɛ
-	-	allevare	-	-	allɛwaːrɛ
-	alwe	allokare	alokaɾ	ɐlukaɹ	allɔkaːrɛ
-	alokysjɔ̃	allokutsione	alokuθjon	ɐlukusɐ̃ʊ̃	allɔkuːtɪoːnɛm
-	-	alludere	aluðiɾ	ɐludiɹ	alluːdɛrɛ
-	-	-	almo	-	almʊm
anin	-	alno	alno	-	alnʊm
-	-	-	-	ɐlimeɪŋtaɹ	alɛrɛ
aloe	alɔɛ	aloe	aloe	ɐloɨ	alɔeːn
-	-	-	alfaβeto	-	alpʰabeːtʊm
altar	-	-	-	ɑltaɹ	altar
-	otɛl	altare	altaɾ	ɑltaɹ	altarɛm
-	altɛʁkasjɔ̃	alterkatsione	alteɾkaθjon	ɑltɨɾəkɐsɐ̃ʊ̃	altɛrkaːtɪoːnɛm
-	altɛʁke	alterkare	alteɾkaɾ	ɑltɨɾəkaɹ	altɛrkaːriː
-	-	alternatsione	alteɾnaθjon	-	altɛrnaːtɪoːnɛm
-	-	-	alteɾnaɾ	-	altɛrnaːrɛ
-	-	-	alteɾno	-	altɛrnʊm
-	-	altɛa	altea	ɑlteɪɐ	altʰaɪam
-	-	altissimo	altisimo	-	altɪssɪmʊm
altitudʲine	altityd	altitudine	altitud	ɑltitudɨ	altɪtuːdɪnɛm
-	alysine	-	aluθinaɾ	-	aːluːkɪnaːriː
-	alœ̃	-	-	-	aːlʊm
-	-	alunno	alumno	ɐlunʊ	alʊmnʊm
-	-	-	alβeaɾjo	-	alwɛaːrɪʊm
albje	oʒ	alveo	alβeo	aʊviʊ	alwɛʊm
-	-	alvo	-	-	alwʊm
-	-	-	amaβiliðad	-	amaːbɪlɪtaːtɛm
amalɡam	-	amalɡama	amalɣama	ɐmaʊɡɐmɐ	amalɡama
amant	amɑ̃	amante	amante	ɐmɐ̃ŋtɨ	amantɛm
-	-	amanuɛnse	amanwɛnse	ɐmɐnueɪŋsɨ	aːmanʊeːnsɛm
aməɾɨ	ameʁize	amaredʒʒare	amaɾɣaɾ	ɐmɐɾəɡaɹ	amaːrɪkaːrɛ
aməɾeatsə	-	amaretssa	-	-	amaːrɪtɪɛm
-	amɛʁtym	amaritudine	-	-	amaːrɪtuːdɪnɛm
-	-	amarulɛnto	-	-	amaːrʊlɛntʊm
-	-	amazio	-	-	amaːsɪʊm
amator	-	amatore	amaðoɾ	ɐmɐdoɹ	amaːtoːrɛm
-	-	amatɔrio	amatoɾjo	ɐmɐtɔɾjʊ	amaːtoːrɪʊm
-	ɑ̃baʒ	-	ambaxes	ɐ̃mbaʒɨʃ	ambaːɡɛm
-	ɑ̃biɡyite	ambiɡwita	ambiɣueðad	ɐ̃mbiɡwidadɨ	ambɪɡwɪtaːtɛm
-	-	ambito	ambito	ɐ̃mbitʊ	ambiːtʊm
ambij	-	ambo	ambos	ɐ̃mbʊʃ	amboːs
-	ɑ̃bʁwazi	ambrɔzia	-	-	ambrɔsɪam
umbla	ale	andare	andaɾ	ɐ̃ŋdaɹ	ambʊlaːrɛ
-	-	amente	amɛnte	-	aːmɛntɛm
-	-	amɛntsa	-	-	aːmɛntɪam
-	-	-	-	ɐmeɪŋtaɹ	aːmɛntaːrɛ
-	-	amento	amɛnto	ɐmeɪŋtʊ	aːmɛntʊm
-	-	-	anda	-	amɪtɛm
ametist	ametist	ametista	amatista	-	amɛtʰystam
amikə	ami	amika	amiɣa	ɐmiɡɐ	amiːkam
amikal	amikal	amikale	amikal	-	amiːkaːlɛm
amitʃitsje	-	amitʃitsia	amiθiθja	ɐmisisjɐ	amiːkɪtɪam
amik	-	-	-	-	amiːkaːrɛ
-	amikt	amitto	-	ɐmitʊ	amɪktʊm
-	amnikɔl	-	-	-	amnɛm
-	ɛme	amare	amaɾ	ɐmaɹ	amaːrɛ
-	amenite	amenita	ameniðad	ɐmenidadɨ	amɔɪnɪtaːtɛm
-	amɛn	amɛno	ameno	ɐmenʊ	amɔɪnʊm
amovibil	amovibl	amovibile	amoβeɾ	ɐmuveɹ	aːmɔweːrɛ
-	-	-	amfiβɾako	-	ampʰɪbrakʰyn
-	ɑ̃plifikasjɔ̃	-	amplifikaθjon	ɐ̃mplifikɐsɐ̃ʊ̃	amplɪfɪkaːtɪoːnɛm
amplifika	ɑ̃plifje	amplifikare	amplifikaɾ	ɐ̃mplifikaɹ	amplɪfɪkaːrɛ
-	ɑ̃plityd	-	-	ɐ̃mplidɐ̃ʊ̃	amplɪtuːdɪnɛm
amplu	ɑ̃pl	ampio	antʃo	ɐ̃ŋʃʊ	amplʊm
-	ɑ̃pul	ampolla	ampoʎa	-	ampʊllam
-	-	mɔrkia	amuɾka	ɐmuɾəkɐ	amʊrkam
miɡdala	amiɡdal	amiɡdala	-	ɐmiɡdɐlɐ	amyɡdalʊm
-	-	anakronizmo	-	-	anakʰrɔnɪsmʊm
anal	anal	anale	anal	ɐ̃nɑl	aːnaːlɛm
analodʒie	analoʒi	-	analoxia	ɐnɐluʒiɐ	analɔɡɪamanalɔɡɪaːn
-	-	analizi	analisis	-	analysɛm
-	anaʁʃi	anarkia	anaɾkia	ɐnɐɾəkiɐ	anarkʰɪam
-	-	anatra	anaðe	adeɪŋ	anatɛm
-	-	-	-	ɐ̃ŋsipitɨ	aŋkɪpɪtɛm
inel	ano	anɛllo	aniʎo	ɐ̃nɛl	aːnɛllʊm
-	anemɔn	anɛmone	-	-	anɛmoːneːn
-	anɛt	aneto	aneto	ɐnetʊ	aneːtʰʊm
-	-	aŋɡeria	-	-	aŋɡarɪam
-	ɑ̃ʒelik	andʒɛliko	aŋxeliko	ɐ̃ŋʒɛlikʊ	aŋɡɛlɪkʊm
-	ɑ̃ɡlɛ	iŋɡleze	-	-	aŋɡleːnsɛm
-	-	-	aŋɡoɾ	-	aŋɡoːrɛm
-	-	-	aŋɡulaɾ	ɐ̃ŋɡulaɹ	aŋɡʊlaːrɛm
-	-	anɡɔʃa	aŋɡoxa	-	aŋɡʊstɪam
ɨŋɡusta	-	-	aŋɡostaɾ	-	aŋɡʊstaːrɛ
ɨŋɡust	ɑ̃ɡi	aŋɡusto	aŋɡosto	ɐ̃ŋɡuʃtʊ	aŋɡʊstʊm
-	-	-	aljɛnto	ɐleɪŋtʊ	anheːlɪtʊm
-	anele	anelare	anelaɾ	-	anheːlaːrɛ
animal	animal	animale	animal	ɐnimɑl	anɪmal
-	-	-	animalkulo	-	anɪmalkʊlʊm
-	animozite	-	-	-	anɪmoːsʊm
-	-	animo	animo	ɐnimuʃ	anɪmʊm
-	anis	-	anis	-	aniːsʊm
anale	anal	annali	anal	ɐ̃nɑl	annaːlɛm
aneɡza	anɛks	annɛsso	anexo	ɐnɛksʊ	annɛksʊm
-	-	-	aɲexo	ɐneʎʊ	annɪkʊlʊm
-	anjilasjɔ̃	annikilatsione	anikilaθjon	ɐnikilɐsɐ̃ʊ̃	annɪhɪlaːtɪoːnɛm
-	anjile	annikilare	anikilaɾ	ɐnikilaɹ	annɪhɪlaːrɛ
-	anɔn	annona	anona	-	annoːnam
-	-	annonario	-	-	annoːnaːrɪʊm
-	-	annozita	-	-	annoːsɪtaːtɛm
-	-	annozo	aɲoso	ɐnozʊ	annoːsʊm
-	anotasjɔ̃	annotatsione	anotaθjon	ɐnutɐsɐ̃ʊ̃	annɔtaːtɪoːnɛm
nɔaten	ɑ̃tnwa	annotino	-	ɐnutinʊ	annoːtɪnʊm
anula	anyle	annullare	anulaɾ	-	annuːllaːrɛ
-	-	noverare	-	-	annʊmɛraːrɛ
-	anɔ̃se	annuntʃare	anunθjaɾ	ɐnũŋsiaɹ	annuːntɪaːrɛ
-	-	annuo	anwo	ɐ̃nuʊ	annʊʊm
-	-	anodino	anoðino	ɐnɔdinʊ	anoːdynɔn
-	-	anɔmalo	anomalo	ɐnɔmɐlʊ	anoːmalɔn
anormal	-	-	anoɾmal	ɐnuɾəmɑl	anoːrmalʊm
-	ɑ̃s	ansa	asa	azɐ	aːnsam
-	-	-	ansaɾ	-	aːnsɛrɛm
-	-	-	-	ɐ̃ŋsɨɾinʊ	aːnsɛriːnʊm
-	-	azola	-	-	ansʊlam
-	-	anta	-	ɐ̃ŋtɐ	antaːs
-	ɑ̃tesede	antetʃedere	anteθeðeɾ	ɐ̃ŋtɨsɨdeɹ	antɛkeːdɛrɛ
-	ɑ̃tesɛsœʁ	antetʃessore	anteθesoɾ	ɐ̃ŋtɨsɨsoɹ	antɛkɛssoːrɛm
-	-	antemurale	-	-	antɛmuːraːlɛ
-	-	antenato	-	-	antɛnaːtʊm
antenə	ɑ̃tɛn	antenna	antena	ɐ̃ŋtenɐ	antɛnnam
-	ɑ̃tepoze	antepɔrre	anteponeɾ	ɐ̃ŋtɨpoɹ	antɛpoːnɛrɛ
-	-	-	anteβeniɾ	-	antɛwɛniːrɛ
-	ɑ̃tisipe	antitʃipare	antiθipaɾ	-	antɪkɪpaːrɛ
-	-	antirrino	-	-	antɪrrhiːnɔn
antiste	-	-	antistite	ɐ̃ŋtiʃtitɨ	antɪstɪtɛm
-	-	antiteto	-	-	antɪtʰɛtɔn
-	-	anteko	-	-	antɔɪkʊm
-	ɑ̃tʁ	antro	antɾo	-	antrʊm
-	anylɛʁ	anulare	anulaɾ	-	aːnʊlaːrɛm
anus	anys	ano	ano	ɐ̃nuʃ	aːnʊm
-	-	-	-	ɐ̃ŋsiɨdadɨ	aːŋksɪɛtaːtɛm
-	-	-	ansjaɾ	-	aŋksɪaːrɛ
-	uvʁiʁ	aprire	aβɾiɾ	ɐbɹiɹ	apɛriːrɛ
-	apɛks	apitʃe	apiθe	apisɨ	apɪkɛm
-	apje	apjario	apjaɾjo	ɐpiaɾjʊ	apɪaːrɪʊm
-	abɛj	pekkia	aβexa	ɐbeʎɐ	apɪkʊlam
-	-	appio	apjo	aɪpʊ	apɪʊm
-	-	pula	-	-	aːpluːdam
apokalips	apokalips	apokalisse	apokalipsis	ɐpukɐlipsɨ	apɔkalypsɛm
-	-	apoditɛrio	-	-	apɔdyteːrɪʊm
-	apɔstola	-	-	-	apɔstɔlaːtʊm
-	apoːtʁ	apɔstolo	apostol	ɐpɔʃtulʊ	apɔstɔlʊm
-	butik	botteɡa	botika	butikɐ	apɔtʰeːkam
-	apozɛm	-	-	-	apɔzzɛma
apaɾat	apaʁa	appaɾato	apaɾato	-	apparaːtʊm
apaɾent	apaʁɑ̃	apparɛnte	apaɾɛnte	ɐpɐɾeɪŋtɨ	apparɛntɛm
apəɾea	apaʁwaʁ	apparire	apaɾiɾ	ɐpɐɾaɹ	appaːreːrɛ
-	-	-	apaɾeθeɾ	ɐpɐɾɨseɹ	appaːreːskɛrɛ
-	apaʁisjɔ̃	-	apaɾiθjon	-	appaːrɪtɪoːnɛm
-	apaʁitœʁ	-	-	-	appaːrɪtoːrɛm
apəɾa	apaʁɛje	appaɾare	apaɾaɾ	ɐpɐɾaɹ	apparaːrɛ
-	-	-	apeʎiðaɾ	ɐpɨlidaɹ	appɛllɪtaːrɛ
apela	aple	appellare	apelaɾ	ɐpɨlaɹ	appɛllaːrɛ
-	apɑ̃dʁ	appɛndere	apendeɾ	-	appɛndɛrɛ
-	-	appartenɛre	-	-	appɛrtɪneːrɛ
-	-	-	-	ɐpɨtisɐ̃ʊ̃	appɛtiːtɪoːnɛm
aplauda	aplodiʁ	applaudire	aplaʊðiɾ	ɐplaʊdiɹ	applaʊdɛrɛ
-	-	applauzo	aplaʊso	ɐplaʊzʊ	applaʊsʊm
apune	apoze	appɔrre	aponeɾ	ɐpoɹ	appoːnɛrɛ
-	apɔʁte	apportare	apoɾtaɾ	-	appɔrtaːrɛ
-	-	appɔsto	apwesto	ɐpoʃtʊ	appɔsɪtʊm
-	-	apprɛndere	-	-	apprɛhɛndɛrɛ
-	apʁeɑ̃sjɔ̃	apprensione	apɾeensjon	ɐpɹieɪŋsɐ̃ʊ̃	apprɛhɛnsɪoːnɛm
-	apʁobasjɔ̃	approvatsione	apɾoβaθjon	ɐpɹuvɐsɐ̃ʊ̃	apprɔbaːtɪoːnɛm
apropia	apʁoʃe	approtʃʃare	-	-	apprɔpɪaːrɛ
-	apʁɔpʁiasjɔ̃	appropriatsione	-	ɐpɹupɹiɐsɐ̃ʊ̃	apprɔprɪaːtɪoːnɛm
-	apʁoksime	-	-	-	apprɔksɪmaːrɛ
apriɡ	abʁi	apriko	aβɾiɣo	ɐpɹikʊ	apriːkʊm
-	-	-	ataɾ	ɐtaɹ	aptaːrɛ
apa	o	akkwa	aɣwa	aɡwɐ	akwam
-	-	akkwatssone	-	-	akwaːtɪoːnɛm
-	-	-	aɣwaðoɾ	-	akwaːtoːrɛm
-	-	akwifoʎo	-	ɐzɨviɲʊ	akwɪfɔlɪʊm
-	akilɛ̃	akwilino	akilino	ɐkilinʊ	akwɪliːnʊm
aɾabil	aʁabl	aɾabile	aɾaβle	ɐɾavɛl	araːbɪlɛm
ryje	aʁɛɲe	aɾaɲɲa	aɾaɲa	ɐɾɐ̃ɲɐ	araːnɛam
-	-	raɲɲo	raɲo	-	araːnɛʊm
aɾat	aʁɛʁ	aɾatro	aɾaðo	ɐɾadʊ	araːtrʊm
-	aʁbitʁ	arbitrio	aɾβitɾio	ɐɾəbitrjʊ	arbɪtrɪʊm
-	aʁbitʁe	-	aɾβitɾaɾ	-	arbɪtraːriː
-	-	-	-	ɐɾəbuɾɨseɹ	arbɔreːskɛrɛ
arboɾet	-	arboreto	aɾβoleðo	ɐɾəvuɾedʊ	arbɔreːtʊm
-	-	arbɔreo	aɾβoɾeo	ɐɾəbɔɾiʊ	arbɔrɛʊm
-	aʁbystif	arbustivo	-	ɐɾəbuʃtivʊ	arbʊstiːwʊm
-	aʁbuz	-	-	eɾəvɨdʊ	arbʊtʊm
arka	aʁʃ	arka	aɾka	aɾəkɐ	arkam
-	aʁkan	arkano	aɾkano	ɐɾəkɐ̃nʊ	arkanʊm
-	-	arkano	aɾkano	ɐɾəkɐ̃nʊ	arkaːnʊm
arhaŋɡel	aʁkɑ̃ʒ	arkandʒelo	aɾkaŋxel	ɐɾəkɐ̃ŋʒʊ	arkʰaŋɡɛlʊm
-	aʁketip	arkɛtipo	aɾketipo	ɐɾəkɛtipʊ	arkʰɛtypʊm
-	aʁʃvɛk	artʃiveskovo	aɾθoβispo	ɐɾəsɨbiʃpʊ	arkʰɪɛpɪskɔpʊm
arkar	aʁʃe	artʃɛre	aɾkeɾo	ɐɾəkeɪɾʊ	arkʊaːrɪʊm
ardɔaɾe	aʁdœʁ	ardore	aɾðoɾ	ɐɾədoɹ	aːrdoːrɛm
-	aʁdy	arduo	aɾdwo	aɾəduʊ	ardʊʊm
-	-	areale	-	ɐɾiɑl	aːrɛalɛm
-	-	-	-	ɐɾəfaɹ	aːrɛfakɛrɛ
aɾinos	-	renozo	aɾenoso	ɐɾɨnozʊ	areːnoːsʊm
-	-	areopadʒita	-	-	areːɔpaɡiːteːn
ardʒintos	-	-	aɾxentoso	ɐɾəʒeɪŋtozʊ	arɡɛntoːsʊm
ardʒint	aʁʒɑ̃	ardʒɛnto	aɾxɛnto	ɐɾəʒeɪŋtʊ	arɡɛntʊm
-	aʁʒil	ardʒilla	aɾxila	ɐɾəʒilɐ	arɡɪllam
-	-	-	aɾɣumentoso	-	arɡuːmɛntoːsʊm
-	aʁɡe	-	aɾɣuiɾ	ɐɾəɡwiɹ	arɡwɛrɛ
arɡutsje	aʁɡyti	arɡutsia	aɾɣuθja	ɐɾəɡusjɐ	arɡuːtɪam
aɾete	-	ariɛte	aɾjete	ɐɾiɨtɨ	arɪɛtɛm
-	-	-	aɾjetaɾ	-	arɪɛtaːrɛ
armɨnt	-	armamento	-	-	armaːmɛntʊm
armar	-	armadio	aɾmaɾjo	-	armaːrɪʊm
-	-	-	aɾmaθon	-	armaːtɪoːnɛm
armat	aʁme	armato	aɾmaðo	ɐɾəmadʊ	armaːtʊm
-	-	armento	-	ɐɾəmeɪŋtʊ	armɛntʊm
-	-	-	aɾmixeɾo	ɐɾəmiʒɨɾʊ	armɪɡɛrʊm
-	-	-	aɾmila	ɐɾəmilɐ	armɪllam
-	-	armipotɛnte	-	-	armɪpɔtɛntɛm
-	-	armizonante	-	-	armɪsɔnʊm
arma	aʁme	armare	aɾmaɾ	ɐɾəmaɹ	armaːrɛ
arm	aʁ	-	aɾmos	-	armʊm
-	aʁomatik	aromatiko	-	-	aroːmatɪkʊm
-	-	arpinate	-	-	arpiːnaːtɛm
-	aʁ	arra	aras	aʁɐʃ	arrham
-	-	-	aretʃaɾ	-	arrɪɡɛrɛ
-	aʁoʒe	arroɡare	aroɣaɾ	ɐʁuɡaɹ	arrɔɡaːrɛ
-	-	arsione	-	-	aːrsɪoː
-	aʁmwaz	artemizia	aɾtemisja	-	artɛmɪsɪam
-	aʁtikylasjɔ̃	-	-	-	artɪkʊlaːtɪoːnɛm
-	-	-	aɾtikulaɾ	-	artɪkʊlaːrɛ
-	as	-	as	aʃ	assɛm
-	-	azaro	asaɾo	azɐɾʊ	asarʊm
-	ɛsɛl	aʃɛlla	-	-	askɛllam
-	asɑ̃dʁ	aʃɛndere	asθendeɾ	ɐseɪŋdeɹ	askɛndɛrɛ
-	asɑ̃sjɔ̃	aʃensione	asθensjon	ɐseɪŋsɐ̃ʊ̃	askeːnsɪoːnɛm
-	asɑ̃sœʁ	-	-	-	askeːnsoːrɛm
-	-	aʃa	-	aɾəʃɐ	askɪam
-	-	askrivere	aðskɾiβiɾ	-	aːskriːbɛrɛ
-	-	azeita	-	ɐseɪdadɨ	aseːɪtaːtɛm
-	azjatik	-	-	-	aːsɪaːtɪkʊm
-	-	assillo	-	-	asiːlʊm
-	aspɛʁʒ	aspaɾaɡo	esparaɣo	ʃpaɾəɡʊ	asparaɡʊm
aʃtepta	aspɛkte	aspettare	-	-	aspɛktaːrɛ
-	aspɛkt	aspɛtto	aspekto	ɐʃpɛtʊ	aspɛktʊm
-	aspɛʁʒe	aspɛrdʒine	aspeɾxeɾ	ɐʃpɨɾəʒeɹ	aspɛrɡɛrɛ
-	aspeʁite	-	-	-	aspɛrɪtaːtɛm
-	aspɛʁsjɔ̃	aspersione	aspeɾsjon	ɐʃpɨɾəsɐ̃ʊ̃	aspɛrsɪoːnɛm
aspiɾatsje	aspiʁasjɔ̃	aspiratsione	aspiɾaθjon	ɐʃpiɾɐsɐ̃ʊ̃	aspiːraːtɪoːnɛm
aspiɾa	aspiʁe	aspirare	aspiɾaɾ	ɐʃpiɾaɹ	aspiːraːrɛ
-	-	asportatsione	-	-	aspɔrtaːtɪoːnɛm
-	-	asportare	aspoɾtaɾ	-	aspɔrtaːrɛ
-	-	-	asetʃaɾ	ɐseɪtaɹ	assɛktaːriː
-	-	asserire	-	ɐsɨɾiɹ	assɛrɛrɛ
-	asɛʁsjɔ̃	-	aseɾθjon	-	assɛrtɪoːnɛm
-	asi	assizo	-	-	assɛssʊm
aʃeza	aswaʁ	assidere	aseaɾ	-	assɪdeːrɛ
-	asidy	assiduo	asiðwo	ɐsiduʊ	assɪdʊʊm
-	asiɲe	asseɲare	asiɡnaɾ	ɐsinaɹ	assɪŋnaːrɛ
-	asajiʁ	-	-	-	assɪliːrɛ
asimila	asimile	-	asimilaɾ	ɐsimilaɹ	assɪmʊlaːrɛ
-	asiste	assistere	asistiɾ	ɐsiʃtiɹ	assɪstɛrɛ
-	-	-	asaɾ	ɐsaɹ	assaːrɛ
-	asosje	assotʃare	asoθjaɾ	ɐsusiaɹ	assɔkɪaːrɛ
-	-	-	asolaɾ	ɐsulaɹ	assɔlaːrɛ
-	-	assuefare	-	-	assʊeːfakɛrɛ
aʃkje	atɛl	askola	astiʎa	aʃɐ	assʊlam
-	asyme	assumere	asumiɾ	ɐsumiɹ	assuːmɛrɛ
-	asɔ̃psjɔ̃	assuntsione	asunθjon	ɐsũŋsɐ̃ʊ̃	assuːmptɪoːnɛm
-	-	assurdʒere	-	-	assʊrɡɛrɛ
-	-	astitʃe	-	-	astakʊm
aʃterne	-	-	-	-	astɛrnɛrɛ
adəsta	-	-	-	-	astaːrɛ
astrɨŋdʒe	astʁɛ̃dʁ	astrindʒere	-	-	astrɪŋɡɛrɛ
astru	astʁ	astro	astɾo	aʃtɹʊ	astrʊm
astruka	-	-	-	-	astrʊɛrɛ
-	otuʁ	astore	-	-	astʊrɛm
-	astys	astutsia	astuθja	ɐʃtusjɐ	astuːtɪam
-	-	astuto	astuto	ɐʃtutʊ	astuːtʊm
-	azil	azilo	asilo	ɐzilʊ	asylʊm
-	aːtʁ	atro	atɾo	atɹʊ	aːtrʊm
-	-	-	atlantiko	ɐtlɐ̃ŋtikʊ	aːtlantɪkʊm
-	atʁabilɛʁ	-	atɾaβiljaɾjo	-	aːtrabiːlaːrɪʊm
-	atʁamɑ̃tɛʁ	atramento	atɾamɛnto	ɐtɹɐmeɪŋtʊ	aːtraːmɛntʊm
-	atʁɑ̃pe	attemperare	-	-	attɛmpɛraːrɛ
-	atɑ̃dʁ	attɛndere	atendeɾ	ɐteɪŋdeɹ	attɛndɛrɛ
atent	atɑ̃tif	attɛnto	atɛnto	ɐteɪŋtʊ	attɛntʊm
-	atenyasjɔ̃	-	-	-	attɛnʊaːtɪoːnɛm
-	atɛste	attestare	-	-	attɛstaːriː
atsine	atniʁ	attenere	ateneɾ	ɐteɹ	attɪneːrɛ
atiŋdʒe	atɛ̃dʁ	attindʒere	atiŋxiɾ	ɐtiŋʒiɹ	attɪŋɡɛrɛ
-	atʁɛʁ	attrarre	atɾaeɾ	ɐtɹɐiɹ	attrahɛrɛ
-	atʁibye	attribuire	atɾiβwiɾ	ɐtɹibuiɹ	attrɪbʊɛrɛ
-	atʁibysjɔ̃	attributsione	atɾiβuθjon	-	attrɪbuːtɪoːnɛm
-	-	autsione	aʊkθjon	-	aʊktɪoːnɛm
-	otoʁite	autorita	aʊtoɾiðad	aʊtuɾidadɨ	aʊktoːrɪtaːtɛm
apuka	-	-	-	-	aʊkʊpaːriː
audatʃje	odas	audatʃa	aʊðaθja	aʊdasjɐ	aʊdaːkɪam
-	odasjø	audatʃe	aʊðaθ	aʊdaʃ	aʊdaːkɛm
-	oze	ozare	osaɾ	uwzaɹ	aʊdeːrɛ
audjentsə	odjɑ̃s	udjɛntsa	aʊðjɛnθja	aʊdjeɪŋsjɐ	aʊdɪɛntɪam
auditsje	odisjɔ̃	auditsione	aʊðiθjon	aʊdisɐ̃ʊ̃	aʊdiːtɪoːnɛm
auzitor	oditœʁ	uditore	oɪðoɾ	uwvidoɹ	aʊdiːtoːrɛm
auditoɾiw	oditwaʁ	auditɔrio	aʊðitoɾjo	aʊditɔɾjʊ	aʊdiːtoːrɪʊm
auzit	wj	udito	oiðo	uwvidʊ	aʊdiːtʊm
-	afyʁe	-	aferaɾ	aʊfɨɾiɹ	aʊfɛrrɛ
-	-	-	aʊxeɾ	-	aʊɡeːrɛ
-	oɡmɑ̃tasjɔ̃	aumentatsione	aʊmentaθjon	aʊmeɪŋtɐsɐ̃ʊ̃	aʊɡmɛntaːtɪoːnɛm
awɡur	oɡyʁ	auɡure	aʊɣuɾ	aʊɡuɾɨ	aʊɡʊrɛm
-	oɡyʁ	auɡurio	aʊɣuɾjo	-	aʊɡʊrɪʊm
awɡuɾa	oɡyʁe	auɡurare	aʊɣuɾaɾ	aʊɡuɾaɹ	aʊɡʊraːrɛ
-	-	-	aʊla	aʊlɐ	aʊlam
auɾə	oʁa	aura	aʊɾa	aʊɾɐ	aʊram
auɾar	-	-	-	-	aʊraːrɪʊm
aljor	loʁjo	-	-	-	aʊrɛɔlʊm
awrʲ	-	-	-	-	aʊreːskɛrɛ
-	-	-	-	aʊɾikuloɹ	aʊrɪkɔloːrɛm
-	-	-	-	aʊɾikumʊ	aʊrɪkɔmʊm
-	-	aurikola	aʊɾikula	aʊɾikulɐ	aʊrɪkʊlam
-	-	orefitʃe	oɾifiθe	aʊɾifisɨ	aʊrɪfɪkɛm
-	-	auriɡa	aʊɾiɣa	-	aʊriːɡam
-	-	-	aʊɾixeɾo	aʊɾiʒɨɾʊ	aʊrɪɡɛrʊm
-	ɔʁpim	orpimento	-	-	aʊrɪpɪɡmɛntʊm
auɾoɾa	oʁɔʁ	aurɔra	aʊɾoɾa	aʊɾɔɾɐ	aʊroːram
-	-	-	-	aʊɾiʒinozʊ	aʊruːɡɪnoːsʊm
-	ospis	-	aʊspiθjo	-	aʊspɪkɪʊm
austru	-	ɔstro	-	-	aʊstrʊm
-	otɔnal	autunnale	otoɲal	uwtunɑl	aʊtʊmnaːlɛm
-	-	-	tomaɾ	-	aʊtʊmaːrɛ
-	oksiljɛʁ	auziliare	aʊksiljaɾ	aʊsiliaɹ	aʊksɪlɪaːrɛm
-	-	auziliario	-	-	aʊksɪlɪaːrɪʊm
-	-	awzilio	aʊksiljo	-	aʊksɪlɪʊm
-	-	ava	-	-	awam
-	avwan	avena	aβena	ɐveɪɐ	aweːnam
aversjune	avɛʁsjɔ̃	avversione	aβeɾsjon	ɐvɨɾəsɐ̃ʊ̃	aːwɛrsɪoːnɛm
-	-	-	aβjeso	ɐvesʊ	aːwɛrsʊm
